1198	Degree	35	Pre Engineering	BIEK	2	Years	2018-12-26	14-24-02-9289	63.27%	\N	Engineering
1199	Degree	30	Computer Science	BSEK	2	Years	2017-03-10	14-24-02-9289	81%	\N	Computer Science
1200	Course	0	INTRO. TOCOMP, VISION	 GLA (Online)	2	Months	2023-08-31	14-24-02-9289	-	\N	Comuter Vision
1201	Course	0	Python for data Science	Sololearn (online)	2	Months	2022-04-30	14-24-02-9289	-	\N	Data Science
1202	Course	0	Java	Sololearn(online)	1.5	Months	2021-10-29	14-24-02-9289	-	\N	Java programming
1203	Course	0	Java Programming	GLA(Online)	1	Months	2021-05-30	14-24-02-9289	-	\N	Java Programming
1204	Course	0	C++ for beginners	GLA(Online)	1	Months	2021-01-30	14-24-02-9289	-	\N	C++ Programming
1205	Degree	60	Engineering	Mehran University	4	Years	2023-12-04	14-24-03-0179	3.85	\N	Machatronics Engineering
1206	Degree	35	Pre Engineering	Public School Hyderabad	2	Years	2019-05-31	14-24-03-0179	74.45%	\N	Pre Engineering
1207	Degree	30	Science (Biology)	Meritorious	2	Years	2017-04-28	14-24-03-0179	78%	\N	Science (Biology)
1212	Course	0	Professional Industrial Automation	Auto con	5	Months	2023-09-10	14-24-03-0179	\N	\N	Industrial Automation
1213	Degree	60	Mechanical Engineering	Mehran	4	Years	2023-11-15	14-24-03-5397	3.58	\N	Mechanical Engineering
1214	Degree	35	Pre Engineering	BISEH	2	Years	2019-03-01	14-24-03-5397	76.27%	\N	Pre Engineering
1215	Degree	30	Science	BISEH	2	Years	2017-03-01	14-24-03-5397	75.76%	\N	Science
1216	Course	0	Machine Design	Coursera(online)	14	Days	2023-03-15	14-24-03-5397	Pass	\N	Machine Desgining
1217	Course	0	Interal Combustion Engines Basic	Alison (online)	14	Days	2023-03-24	14-24-03-5397	Pass	\N	Engines Basic
1220	Course	0	Engineering Drawing for Manufacturing	Linken In (Online)	14	Days	2021-12-24	14-24-03-5397	Pass	\N	Engineering Drawing
1218	Course	0	Rapid prototyping	Linken In (online)	14	Days	2021-12-30	14-24-03-5397	Pass	\N	Rapid prototyping
1221	Degree	60	Electronics Engineering	NED	4	Years	2021-11-18	14-24-04-2337	3.269	\N	Electronics
1222	Degree	35	Pre Engineering	BIE Karachi	2	Years	2017-04-12	14-24-04-2337	68.4%	\N	Engineering
1223	Degree	30	Science	BSE Karachi	2	Years	2015-01-01	14-24-04-2337	68.7%	\N	Science
1224	Degree	60	CS	FAST	4	Years	2023-06-30	11-24-04-9106	2.45	\N	Software Development
1225	Degree	60	Engineering	NED	4	Years	2022-09-24	11-24-04-8763	3.361	\N	Electronics
\.


